volume,price,datetime
29875.8822,434.88,2014-04-02 19:43:52
15734.01173,482.017,2014-04-02 02:47:33
16751.65188,484.01,2014-04-01 10:49:46
39604.92631,429.5,2014-04-03 12:55:36
34441.57945,462.985,2014-03-31 13:28:11
15835.01656,452.65,2014-04-02 16:18:32
16598.60214,492.01,2014-04-01 16:50:13
37414.03941,446.2,2014-04-03 17:11:28
30453.35873,466.14,2014-03-31 16:43:25
16271.46524,486.147,2014-04-01 20:31:57
16424.16808,489.998,2014-04-01 13:19:57
37167.15493,448.35,2014-03-31 09:37:53
11975.86175,489.999,2014-04-02 09:28:00
29259.17547,447.001,2014-04-03 18:51:40
14152.63197,489.925,2014-04-01 08:59:38
14013.63423,480.0,2014-04-02 08:07:56
37799.03499,456.001,2014-03-31 07:37:44
22413.56999,443.989,2014-04-03 21:58:38
16603.79694,481.447,2014-04-01 14:45:04
39616.16286,431.8,2014-04-03 13:00:37
15788.96974,484.0,2014-04-02 01:52:30
29979.58848,465.014,2014-03-31 17:28:28
11192.06823,493.999,2014-04-02 11:23:10
33058.31345,462.5,2014-03-31 15:13:18
22529.72917,446.79,2014-04-03 20:58:29
16662.19755,478.55,2014-04-01 15:00:05
20331.70289,440.221,2014-04-04 01:35:23
15176.19435,480.0,2014-04-02 06:22:49
37457.51494,452.1,2014-03-31 11:23:02
16155.26916,483.086,2014-04-01 09:49:42
15158.08873,494.51,2014-04-01 09:29:40
22088.50729,444.0,2014-04-03 22:33:40
12729.15757,482.127,2014-04-02 08:42:57
29554.81211,464.777,2014-03-31 17:48:30
12407.60502,481.768,2014-04-01 07:54:34
11856.4558,482.8,2014-04-02 12:53:16
16643.30053,486.054,2014-04-01 17:35:38
37885.3709,442.763,2014-04-03 16:31:24
15078.79314,479.111,2014-04-02 05:12:43
33527.11426,460.798,2014-03-31 14:48:17
16345.49622,453.5,2014-04-04 12:41:43
12715.31692,470.875,2014-04-01 05:49:25
16422.45234,444.0,2014-04-04 13:26:47
15180.97153,479.889,2014-04-02 06:12:48
36884.02776,438.708,2014-04-03 15:35:52
28064.43181,459.0,2014-03-31 20:03:42
27008.95566,441.0,2014-04-03 19:28:17
24333.05741,472.12,2014-04-01 04:19:19
17148.85569,442.0,2014-04-04 14:16:51
37052.71354,452.0,2014-03-31 09:17:51
15115.38122,479.1,2014-04-02 04:47:41
31755.29941,432.0,2014-04-02 23:09:12
16671.31062,488.175,2014-04-01 17:15:36
32264.55513,468.037,2014-03-31 16:13:22
38328.34851,443.854,2014-04-03 16:46:26
16681.89833,482.9,2014-04-01 15:05:06
28751.7271,460.864,2014-03-31 18:18:32
12747.99111,465.0,2014-04-02 14:13:21
16352.82234,452.388,2014-04-04 12:36:42
26534.54686,465.786,2014-04-01 01:24:06
19885.25072,469.996,2014-04-01 04:44:20
35785.47538,442.0,2014-04-03 17:31:30
15177.24654,478.479,2014-04-02 04:42:40
23600.57476,471.027,2014-03-30 22:12:02
20168.18192,438.175,2014-04-04 02:10:27
22582.83469,446.4,2014-04-03 21:23:34
11359.44473,494.4,2014-04-02 10:33:05
32827.35964,434.293,2014-04-02 22:29:09
15427.59031,487.501,2014-04-01 09:39:41
11262.54355,492.122,2014-04-02 11:58:11
16889.82029,441.699,2014-04-04 13:51:49
26053.9355,465.248,2014-04-01 02:24:11
33770.56276,424.3,2014-04-03 02:49:34
24219.47644,465.89,2014-03-30 23:02:07
16643.25473,486.667,2014-04-01 17:41:43
32930.83531,425.0,2014-04-03 00:54:21
27992.86886,460.02,2014-03-31 20:18:43
29073.44425,443.069,2014-04-02 19:28:50
21811.33756,438.0,2014-04-02 18:08:39
34945.60331,425.868,2014-04-03 05:59:54
19501.46298,437.352,2014-04-04 03:20:35
21708.73654,439.542,2014-04-04 00:25:16
24224.15396,468.636,2014-03-30 22:37:06
16701.66006,490.0,2014-04-01 10:29:44
31370.6285,430.0,2014-04-02 23:19:12
15424.71001,445.999,2014-04-04 16:17:05
28458.3167,457.0,2014-03-31 18:48:35
25549.30916,434.032,2014-04-02 18:43:43
14214.69743,480.01,2014-04-02 07:02:50
34911.70593,428.183,2014-04-03 04:24:43
24224.71717,464.474,2014-03-30 23:27:12
17080.53901,487.978,2014-04-01 22:02:05
33425.36227,416.945,2014-04-03 02:19:29
33618.58749,435.531,2014-04-02 20:43:59
28850.57182,462.5,2014-03-31 18:03:31
20343.94237,442.599,2014-04-04 01:30:22
23564.02728,444.69,2014-04-03 20:18:25
16616.63561,479.12,2014-04-01 14:50:04
32270.32601,426.323,2014-04-02 22:49:10
20001.15431,439.962,2014-04-04 02:20:27
23905.29784,475.024,2014-03-30 22:22:02
34186.71952,426.289,2014-04-03 03:44:39
12385.901,471.24,2014-04-02 14:03:20
24686.98092,466.699,2014-04-01 00:09:01
24485.80554,431.923,2014-04-02 18:28:42
33267.93713,420.2,2014-04-03 02:09:29
16919.1138,488.969,2014-04-01 11:54:50
24251.67703,464.476,2014-03-30 23:12:09
20950.87919,425.0,2014-04-02 17:58:39
20801.65683,439.525,2014-04-04 00:50:17
32331.79562,432.636,2014-04-02 20:13:56
31380.19185,435.742,2014-04-02 23:39:14
17477.98339,482.095,2014-04-01 22:32:12
24204.77538,468.838,2014-03-30 22:52:07
22465.16429,444.0,2014-04-03 21:53:38
18993.03193,433.72,2014-04-04 04:10:41
14635.87172,480.92,2014-04-02 06:52:49
35024.53304,427.8,2014-04-03 05:19:50
29189.69048,461.136,2014-03-31 17:58:31
27993.81742,438.6,2014-04-02 19:13:46
16862.52568,443.629,2014-04-04 13:56:50
33602.29415,416.95,2014-04-03 02:34:31
12401.67561,482.0,2014-04-01 07:44:33
21572.21076,472.028,2014-03-31 01:02:17
13691.92504,445.0,2014-04-04 17:02:11
20290.1182,442.499,2014-04-04 01:50:26
31338.19794,441.201,2014-04-03 18:21:35
32996.55314,439.96,2014-04-02 21:54:04
23381.11328,459.5,2014-03-31 22:53:55
37309.23194,460.177,2014-03-31 12:38:06
23864.32379,428.2,2014-04-02 18:23:42
31526.76941,435.0,2014-04-02 23:59:17
15111.6607,481.11,2014-04-02 05:02:42
33969.11253,423.0,2014-04-03 02:59:35
32874.78294,430.0,2014-04-02 22:34:10
16662.75705,492.6,2014-04-01 16:20:10
37056.13529,431.696,2014-04-03 15:05:50
20157.97211,439.041,2014-04-04 02:15:28
23733.24196,473.549,2014-03-30 22:17:02
29234.69658,432.5,2014-04-02 19:33:51
29585.61872,463.8,2014-03-31 17:43:29
21161.70073,437.541,2014-04-04 00:45:17
20000.50149,428.113,2014-04-02 17:43:38
33194.35658,424.004,2014-04-03 01:19:23
16612.48682,483.165,2014-04-01 21:02:00
24241.42727,464.474,2014-03-30 23:07:08
26523.447,443.45,2014-04-02 18:58:45
26113.76747,457.998,2014-03-31 21:18:46
34979.18251,427.392,2014-04-03 04:34:45
18829.54833,479.0,2014-04-01 23:42:20
31361.73502,432.984,2014-04-02 23:24:12
16614.1583,484.543,2014-04-01 15:35:07
24245.49255,471.0,2014-03-30 22:42:06
19252.03779,434.682,2014-04-04 04:05:39
32815.87736,465.0,2014-03-31 15:23:19
33300.2182,433.166,2014-04-02 21:09:01
11893.42541,484.399,2014-04-02 13:38:18
22532.87636,445.451,2014-04-03 20:53:29
20320.48032,440.221,2014-04-04 01:40:23
16909.12503,489.0,2014-04-01 11:59:51
33480.2631,418.989,2014-04-03 02:24:30
23403.09505,463.988,2014-03-30 23:52:12
11896.4663,484.0,2014-04-02 13:13:17
34286.34265,425.0,2014-04-03 03:49:40
25221.02757,436.0,2014-04-02 18:38:44
34298.20317,461.367,2014-03-31 14:03:15
19670.09921,437.244,2014-04-04 02:55:32
24173.53896,472.667,2014-03-30 22:27:05
16677.54871,488.997,2014-04-01 17:56:44
32281.86742,432.0,2014-04-02 22:59:11
20367.28218,440.64,2014-04-04 01:20:21
36911.77295,432.877,2014-04-03 15:15:50
11327.50504,493.503,2014-04-02 10:08:02
23960.18247,456.9,2014-03-31 23:23:57
32810.75836,430.222,2014-04-02 20:18:56
24245.88853,466.872,2014-03-30 23:17:09
33302.80275,420.01,2014-04-03 02:14:29
34978.8666,426.001,2014-04-03 05:49:52
13064.56112,466.0,2014-04-02 14:38:24
28350.55367,438.0,2014-04-02 19:23:50
26284.92409,456.412,2014-03-31 20:58:45
24211.46598,466.415,2014-03-30 22:57:07
20345.02738,433.59,2014-04-04 06:00:52
16633.91604,487.997,2014-04-01 18:06:45
31507.78141,436.249,2014-04-02 23:54:16
12879.88063,483.057,2014-04-02 08:27:57
20254.05778,442.39,2014-04-04 01:55:26
37520.09527,452.02,2014-03-31 11:58:04
32935.19117,436.995,2014-04-02 22:19:06
32594.21998,468.041,2014-03-31 16:03:22
33634.69581,417.995,2014-04-03 02:39:32
16425.42737,487.5,2014-04-01 13:24:57
37278.70372,454.21,2014-03-31 08:22:47
19004.6188,441.0,2014-04-04 09:26:15
15881.54553,452.316,2014-04-02 16:38:33
16645.52863,482.976,2014-04-01 20:56:59
12382.72827,481.999,2014-04-01 07:59:34
35343.33836,420.797,2014-04-03 06:49:57
37211.31016,452.099,2014-03-31 07:02:41
11302.90834,493.33,2014-04-02 09:48:01
13563.35251,492.0,2014-04-01 08:24:35
37747.96279,423.799,2014-04-03 09:50:15
16239.70726,445.823,2014-04-04 13:16:45
37533.62643,454.5,2014-03-31 10:37:58
16657.49681,482.535,2014-04-01 15:10:06
26470.91962,467.011,2014-04-01 01:34:06
22499.82747,445.8,2014-04-03 21:38:35
23178.2066,477.029,2014-03-31 04:07:30
15715.40152,483.0,2014-04-02 03:02:34
36698.78,440.0,2014-04-03 16:01:22
18251.43992,471.5,2014-04-01 04:54:21
17194.35767,445.88,2014-04-04 15:22:00
15742.2779,483.0,2014-04-02 02:42:33
17838.15836,446.209,2014-04-04 10:36:20
27665.46489,455.598,2014-03-31 04:37:33
37027.30535,444.89,2014-04-03 16:11:21
16687.99179,488.28,2014-04-01 10:39:45
36755.36915,412.84,2014-04-03 07:25:01
16667.1394,488.999,2014-04-01 17:51:45
37189.3599,460.91,2014-03-31 12:48:07
16477.36896,451.985,2014-04-04 12:16:32
12484.28954,487.956,2014-04-02 09:13:00
37139.59485,454.498,2014-03-31 09:02:50
16648.46243,441.773,2014-04-04 15:37:02
39461.81983,427.996,2014-04-03 14:00:43
11638.92536,472.0,2014-04-01 06:29:28
22712.99657,446.88,2014-04-03 20:33:26
16364.38284,486.135,2014-04-01 19:11:51
37336.55195,450.085,2014-03-31 09:52:54
18804.52304,444.0,2014-04-04 10:11:18
15674.93302,466.0,2014-04-01 05:19:24
25679.76635,457.0,2014-04-01 00:34:03
20336.42177,423.709,2014-04-02 17:48:39
39671.60184,437.465,2014-04-03 12:30:33
15636.1414,482.1,2014-04-02 03:17:36
21904.54571,447.193,2014-04-03 22:58:44
34302.5653,460.234,2014-03-31 13:58:12
18137.56352,470.799,2014-04-01 04:59:21
16748.51941,454.07,2014-04-04 12:06:29
12403.3056,486.88,2014-04-02 08:57:59
16955.02029,490.888,2014-04-01 11:34:49
39495.91874,432.008,2014-04-03 11:40:26
15868.5513,452.845,2014-04-02 16:23:32
15788.79602,482.751,2014-04-02 01:42:29
37259.81525,449.0,2014-03-31 06:52:41
19073.21556,441.0,2014-04-04 09:11:13
26450.82198,467.0,2014-04-01 01:44:07
31588.28949,431.99,2014-04-02 23:14:13
21280.64662,440.469,2014-04-04 07:26:02
15790.1089,484.673,2014-04-02 02:07:30
37653.13957,420.742,2014-04-03 07:45:04
37654.01229,458.98,2014-03-31 12:13:05
38848.62022,428.698,2014-04-03 14:25:45
24077.10595,459.196,2014-03-31 22:08:51
19005.31898,439.5,2014-04-04 09:21:14
36376.68762,452.972,2014-03-31 06:02:37
17123.37951,479.012,2014-04-02 00:32:24
16180.3231,443.544,2014-04-04 16:02:04
21892.62417,446.888,2014-04-03 23:13:45
23512.20701,435.36,2014-04-02 18:18:41
16819.67254,486.3,2014-04-01 12:09:51
37462.08871,453.5,2014-03-31 11:43:03
38407.23334,436.805,2014-04-03 10:40:20
26452.27977,442.95,2014-04-03 19:38:17
26028.27344,470.516,2014-04-01 03:59:18
34333.29479,460.421,2014-03-31 13:38:13
12889.02328,482.6,2014-04-02 08:22:57
15768.40064,449.004,2014-04-02 15:58:31
17360.51406,449.7,2014-04-04 10:51:22
28010.64331,457.4,2014-03-31 20:28:44
23867.41138,456.19,2014-03-31 23:18:57
39766.63591,425.237,2014-04-03 13:50:43
18557.51898,487.92,2014-04-01 23:02:16
22284.99498,483.17,2014-03-31 03:37:29
19276.12936,432.7,2014-04-04 04:00:40
21562.47941,440.201,2014-04-04 00:08:52
12159.81802,475.929,2014-04-02 13:53:19
16468.40975,487.68,2014-04-01 18:36:48
21409.70233,471.63,2014-04-01 04:34:19
35023.01465,427.99,2014-04-03 05:14:50
22677.99545,467.5,2014-03-31 00:12:15
15132.11672,478.0,2014-04-02 05:42:46
25409.43538,459.853,2014-04-01 00:24:01
37177.72005,421.36,2014-04-03 07:40:02
22474.40647,439.0,2014-04-04 07:01:01
22212.62536,483.499,2014-03-31 02:47:25
16799.1491,484.999,2014-04-01 12:19:51
23453.09864,459.926,2014-03-31 22:33:54
11164.27479,493.788,2014-04-02 11:18:09
39476.14356,435.0,2014-04-03 12:45:36
21863.78465,482.886,2014-03-31 01:17:19
15799.19683,484.7,2014-04-02 01:47:30
39395.20495,435.917,2014-04-03 11:25:23
23911.83471,459.357,2014-03-31 22:18:51
19318.56611,442.85,2014-04-04 08:36:09
22573.5806,447.182,2014-04-03 21:28:34
18875.34038,479.237,2014-04-01 23:22:17
20177.47278,429.99,2014-04-04 05:55:52
21677.41473,467.0,2014-03-31 00:42:16
39113.46458,433.74,2014-04-03 11:10:22
22191.68562,472.264,2014-04-01 04:29:19
34952.21293,432.251,2014-04-03 04:29:45
16626.05267,483.879,2014-04-01 15:15:05
37706.6847,456.815,2014-03-31 07:47:45
18921.65946,432.997,2014-04-04 04:15:42
15762.47898,482.999,2014-04-02 01:32:28
31573.18327,450.01,2014-03-31 05:12:34
21758.54244,443.001,2014-04-04 07:21:02
36900.33034,421.193,2014-04-03 10:00:15
26056.77047,466.99,2014-04-01 02:29:10
38476.53769,427.43,2014-04-03 14:40:46
16530.16622,484.11,2014-04-01 12:54:55
22398.97776,473.709,2014-03-31 04:02:30
19305.83438,434.0,2014-04-04 03:55:40
22562.96926,447.873,2014-04-03 21:18:31
25955.01555,467.384,2014-04-01 02:54:14
31635.37016,463.429,2014-03-31 16:23:23
11873.3561,481.521,2014-04-02 13:03:16
34954.92927,426.735,2014-04-03 05:29:51
33190.95544,425.0,2014-04-03 01:34:24
17330.37429,483.736,2014-04-01 22:27:10
37841.48553,447.198,2014-04-03 16:56:27
19455.4107,426.0,2014-04-04 05:35:50
37677.1162,458.03,2014-03-31 07:27:43
33049.31479,433.0,2014-04-02 21:14:01
26949.91784,457.898,2014-03-31 20:43:45
19298.66073,442.854,2014-04-04 08:41:10
15142.87372,480.0,2014-04-02 05:27:43
37200.45238,455.93,2014-03-31 08:47:49
12117.369,480.0,2014-04-01 06:59:30
38031.67125,415.117,2014-04-03 08:05:05
15641.82806,483.0,2014-04-02 03:12:35
16366.85006,487.527,2014-04-01 19:26:53
23623.98972,470.542,2014-03-31 04:12:30
22599.37244,435.37,2014-04-04 06:35:57
25845.771,456.999,2014-03-31 21:43:50
15528.77514,457.38,2014-04-02 15:48:30
19388.70106,429.001,2014-04-04 05:30:50
15809.18931,480.352,2014-04-02 00:52:24
34152.82657,423.799,2014-04-03 03:39:38
34519.42527,462.0,2014-03-31 05:37:36
15164.71524,448.673,2014-04-02 15:33:28
38188.16811,418.5,2014-04-03 09:20:11
28757.27452,461.887,2014-03-31 18:13:32
22598.80725,442.22,2014-04-04 07:06:01
21907.54732,476.14,2014-03-31 01:27:19
16675.85417,489.0,2014-04-01 21:12:02
20971.42098,428.55,2014-04-04 06:15:55
25490.10582,443.989,2014-04-03 19:58:20
11191.7575,494.949,2014-04-02 12:13:12
14276.70242,490.55,2014-04-01 09:04:39
22275.79743,483.182,2014-03-31 03:32:28
35396.6163,421.07,2014-04-03 06:59:59
36966.99565,430.0,2014-04-03 10:15:17
24297.34761,465.072,2014-04-01 00:04:01
37572.1192,455.5,2014-03-31 07:22:43
17203.44498,441.0,2014-04-04 14:21:51
17066.04031,486.787,2014-04-01 21:42:03
11129.48142,491.51,2014-04-02 11:08:07
22478.0942,435.0,2014-04-04 06:45:58
33756.55507,460.01,2014-03-31 14:33:16
33114.30006,424.283,2014-04-03 01:09:22
26420.62336,459.799,2014-03-31 20:53:45
37882.85415,421.003,2014-04-03 09:30:12
16371.59368,487.9,2014-04-01 19:01:50
37240.02279,450.0,2014-03-31 09:42:53
17258.01355,445.0,2014-04-04 15:11:59
26021.1405,442.996,2014-04-02 18:48:44
15798.87435,480.913,2014-04-02 01:17:27
16744.08221,490.033,2014-04-01 10:14:43
39833.10811,437.0,2014-04-03 12:10:31
37527.98841,454.932,2014-03-31 10:32:58
15686.853,452.0,2014-04-02 15:53:30
16596.61257,482.985,2014-04-01 15:20:06
39605.07457,428.0,2014-04-03 13:55:43
14536.76252,448.0,2014-04-04 16:37:09
30792.64442,463.502,2014-03-31 16:33:24
16330.51735,485.489,2014-04-01 20:26:58
16882.93493,489.2,2014-04-01 11:14:49
20467.18743,441.41,2014-04-04 01:10:19
37537.25904,453.99,2014-03-31 08:12:46
13854.17885,482.413,2014-04-02 07:12:52
30022.46381,441.551,2014-04-03 18:36:37
14013.01003,486.0,2014-04-01 08:49:37
13704.93716,478.005,2014-04-02 07:47:54
16559.29075,443.5,2014-04-04 15:42:02
36983.79857,449.229,2014-03-31 06:47:40
22494.58484,442.256,2014-04-03 21:43:35
16428.15958,486.318,2014-04-01 14:15:01
39492.32474,431.505,2014-04-03 11:35:23
17066.8224,488.92,2014-04-01 21:57:04
30027.82259,463.506,2014-03-31 17:18:28
11180.79298,491.863,2014-04-02 10:58:06
34152.26858,462.95,2014-03-31 14:23:15
27608.49797,442.0,2014-04-03 19:23:16
16913.34418,490.6,2014-04-01 11:24:49
20367.75043,441.412,2014-04-04 01:25:21
15112.57671,480.0,2014-04-02 04:52:41
37511.55546,452.638,2014-03-31 10:58:00
14962.28971,493.431,2014-04-01 09:24:40
12440.56618,487.15,2014-04-01 08:09:34
25924.29761,442.018,2014-04-03 19:48:20
13614.1458,483.229,2014-04-02 07:37:54
32041.05478,466.13,2014-03-31 16:18:23
12546.66338,481.821,2014-04-01 07:24:32
16193.34571,445.0,2014-04-04 15:57:03
11246.89124,491.113,2014-04-02 12:08:12
16631.78214,492.044,2014-04-01 17:00:27
36989.90221,439.0,2014-04-03 15:51:20
15387.17835,483.1,2014-04-02 04:12:39
33704.22998,461.772,2014-03-31 14:38:16
16772.28545,448.98,2014-04-04 11:51:28
12839.6629,467.006,2014-04-01 05:44:24
16200.78976,451.701,2014-04-04 12:56:42
15191.70006,481.808,2014-04-02 04:32:40
38680.89855,428.699,2014-04-03 14:30:45
28168.66399,459.0,2014-03-31 19:48:39
30807.72269,441.231,2014-04-03 18:26:36
25966.26978,470.001,2014-04-01 03:19:15
16570.61378,443.499,2014-04-04 13:36:48
37298.30915,455.0,2014-03-31 08:32:48
15243.15713,482.0,2014-04-02 04:27:40
32963.84055,437.0,2014-04-02 22:09:06
16608.93714,491.031,2014-04-01 16:35:12
32847.28469,469.1,2014-03-31 15:38:20
36802.68292,447.9,2014-04-03 16:06:23
16375.68896,483.717,2014-04-01 14:00:00
29855.06476,462.54,2014-03-31 17:33:29
11892.36905,480.0,2014-04-02 13:48:19
16753.40298,448.102,2014-04-04 12:01:31
26493.3315,467.565,2014-04-01 01:19:05
25908.96411,469.605,2014-04-01 03:29:16
38144.00138,443.543,2014-04-03 16:41:26
15357.77991,483.1,2014-04-02 04:17:39
22212.4702,483.66,2014-03-31 02:22:23
19748.64997,436.729,2014-04-04 02:50:31
22348.24368,443.0,2014-04-03 22:23:40
11222.80607,491.51,2014-04-02 10:53:06
16399.06783,485.082,2014-04-01 13:55:00
15339.75283,452.11,2014-04-02 15:38:28
26062.09586,472.0,2014-04-01 03:49:17
34986.48694,423.5,2014-04-03 04:39:46
23506.6776,463.86,2014-03-30 23:47:11
17081.52807,489.192,2014-04-01 21:47:05
23526.53033,464.73,2014-03-31 23:03:56
35163.69652,422.4,2014-04-03 06:34:57
20812.09282,432.0,2014-04-04 06:05:55
21734.98112,479.5,2014-03-31 01:12:18
16869.28035,487.615,2014-04-01 11:09:48
33176.30161,425.0,2014-04-03 01:39:25
28299.2919,460.358,2014-03-31 19:33:38
28259.43148,438.501,2014-04-02 19:18:47
11527.6796,495.983,2014-04-02 10:03:02
38271.79555,421.8,2014-04-03 08:35:08
22463.66025,470.0,2014-03-31 00:17:15
17224.29138,480.8,2014-04-02 00:27:22
35039.64244,426.0,2014-04-03 04:59:48
26636.12012,456.842,2014-03-31 20:48:45
20817.33861,444.433,2014-04-04 07:41:04
22587.43691,446.0,2014-04-03 20:43:27
16387.85639,489.799,2014-04-01 19:31:51
31555.14335,436.743,2014-04-03 00:04:17
19404.30883,436.022,2014-04-04 03:45:37
24192.11772,471.165,2014-03-30 22:47:06
38043.84689,415.0,2014-04-03 08:15:06
16049.6942,446.5,2014-04-02 16:53:34
26418.43761,465.76,2014-04-01 01:49:07
32943.43792,438.0,2014-04-02 21:34:03
34122.65626,423.251,2014-04-03 03:29:38
16385.50641,488.863,2014-04-01 13:44:59
33479.4502,462.178,2014-03-31 05:22:36
20512.74135,441.0,2014-04-04 01:05:20
32954.4165,438.799,2014-04-02 21:49:03
18780.50429,480.017,2014-04-01 23:12:17
22200.31224,482.988,2014-03-31 03:17:26
21266.1955,439.0,2014-04-04 00:35:15
19124.80325,431.722,2014-04-04 05:00:46
11574.92224,485.997,2014-04-02 12:33:13
38197.33923,419.49,2014-04-03 08:20:06
26913.46632,464.014,2014-04-01 00:54:04
17250.35596,445.003,2014-04-04 15:17:00
34091.24122,424.263,2014-04-03 03:19:37
15719.41402,484.53,2014-04-01 09:44:42
21971.84387,483.016,2014-03-31 01:52:22
19475.57005,436.022,2014-04-04 03:40:37
28098.41421,446.0,2014-04-03 19:11:44
33186.17991,424.084,2014-04-03 01:44:25
26848.4469,466.113,2014-04-01 01:09:06
34194.16469,462.9,2014-03-31 14:18:15
31824.73595,438.469,2014-04-02 20:08:56
32751.07592,420.0,2014-04-03 00:49:21
13573.99403,481.777,2014-04-02 08:17:57
34089.8121,423.343,2014-04-03 03:24:37
31628.45294,433.2,2014-04-03 00:19:19
16521.18484,488.981,2014-04-01 18:21:46
36845.93638,441.0,2014-04-03 15:45:53
19080.86763,428.722,2014-04-04 04:45:45
22169.06652,479.0,2014-03-31 03:12:27
31400.94244,429.284,2014-04-02 20:03:56
28775.56972,462.288,2014-03-31 18:08:31
19327.34415,431.023,2014-04-04 05:20:48
18338.33082,478.33,2014-04-01 22:47:14
30109.40957,459.9,2014-03-31 04:52:34
32953.53628,437.683,2014-04-02 21:44:04
17271.95299,465.959,2014-04-01 05:09:22
35052.92358,424.97,2014-04-03 05:09:48
17990.52221,480.0,2014-04-02 00:12:22
32241.80648,422.715,2014-04-03 00:34:20
16583.15841,488.0,2014-04-01 18:11:46
21543.79938,470.0,2014-03-31 00:57:17
19076.86223,430.985,2014-04-04 04:50:45
26152.77846,455.135,2014-03-31 21:03:45
12791.2219,468.103,2014-04-02 14:18:21
21862.83052,446.891,2014-04-03 23:18:46
19906.27013,438.442,2014-04-04 02:30:30
16556.29232,487.04,2014-04-01 18:16:46
34070.44697,423.0,2014-04-03 03:14:37
25421.64056,469.601,2014-03-31 04:27:32
13779.19293,458.123,2014-04-02 14:53:25
34963.856,425.2,2014-04-03 05:39:51
33323.48296,434.836,2014-04-02 20:54:00
33561.48075,460.693,2014-03-31 14:43:17
19590.63422,425.36,2014-04-04 05:40:50
21556.18479,473.1,2014-03-31 01:07:18
16369.2039,485.345,2014-04-01 20:21:57
33051.65446,424.923,2014-04-03 01:04:21
18958.04976,431.503,2014-04-04 04:20:42
37527.66053,448.999,2014-04-03 17:01:28
11198.24857,494.0,2014-04-02 11:33:08
14629.5389,468.29,2014-04-01 05:29:25
32869.97177,436.0,2014-04-02 21:29:02
21885.49324,480.0,2014-03-31 01:42:21
34847.22555,429.845,2014-04-03 04:14:42
38262.45636,419.599,2014-04-03 08:25:06
24812.78398,437.949,2014-04-02 18:33:44
25489.10008,455.133,2014-03-31 21:53:51
22108.0519,481.0,2014-03-31 02:07:22
19154.69009,441.0,2014-04-04 09:06:13
16406.68605,488.58,2014-04-01 18:56:50
12132.24453,487.473,2014-04-02 09:18:00
19866.31099,437.999,2014-04-04 02:35:30
37323.30512,462.99,2014-03-31 12:33:06
31375.79272,433.316,2014-04-02 23:29:13
30035.00376,464.0,2014-03-31 17:23:28
35086.79284,420.046,2014-04-03 06:29:57
16506.05821,488.5,2014-04-01 18:26:46
37036.54875,453.0,2014-03-31 09:22:51
17094.39088,444.494,2014-04-04 14:06:50
21384.50693,425.518,2014-04-02 18:03:39
17209.09152,491.617,2014-04-01 22:17:06
14377.47278,490.0,2014-04-01 09:09:39
37855.03881,422.52,2014-04-03 09:40:14
37290.24537,454.175,2014-03-31 08:37:48
11861.14153,482.113,2014-04-02 13:33:18
16487.10944,485.0,2014-04-01 12:59:56
39344.94372,434.648,2014-04-03 11:20:22
17144.72891,444.99,2014-04-04 15:27:00
35106.46433,466.989,2014-03-31 13:08:09
16630.52084,494.973,2014-04-01 16:55:28
12499.26805,470.848,2014-04-01 05:54:25
21711.45174,444.05,2014-04-03 23:48:50
37245.17712,450.57,2014-03-31 06:57:41
15133.43296,478.0,2014-04-02 05:37:44
34517.08657,444.785,2014-04-03 17:51:33
11636.62716,474.0,2014-04-01 06:34:29
15145.7036,480.499,2014-04-02 05:47:46
17209.39719,445.0,2014-04-04 14:31:54
36287.74826,452.917,2014-03-31 05:57:37
24324.38827,446.14,2014-04-03 20:08:21
16382.789,488.0,2014-04-01 13:14:57
38273.07512,421.7,2014-04-03 08:40:08
16344.72716,488.855,2014-04-01 19:41:52
30332.48428,467.878,2014-03-31 16:48:25
14033.13847,445.833,2014-04-04 16:57:10
11351.77855,494.0,2014-04-02 10:23:03
37468.85659,454.0,2014-03-31 11:08:00
38948.03385,429.705,2014-04-03 14:15:44
14038.05299,491.0,2014-04-01 08:54:37
21619.48312,444.01,2014-04-03 23:58:51
16792.79567,479.99,2014-04-02 00:37:24
37525.86377,453.436,2014-03-31 10:42:59
16819.9637,453.3,2014-04-04 11:41:27
12387.63405,483.799,2014-04-01 07:39:32
25993.67455,470.002,2014-04-01 03:14:15
37030.12093,446.0,2014-04-03 17:21:29
14015.96203,480.5,2014-04-02 07:07:50
32766.51456,465.1,2014-03-31 15:28:19
11690.21723,476.25,2014-04-01 06:44:30
16260.32634,453.944,2014-04-04 12:51:42
11774.84826,490.543,2014-04-02 09:33:00
16435.01462,486.537,2014-04-01 14:25:02
39623.28368,430.3,2014-04-03 13:10:38
15900.51056,453.8,2014-04-02 16:43:33
15619.49756,483.0,2014-04-02 03:27:35
37490.32238,454.873,2014-03-31 11:03:00
17591.02916,452.5,2014-04-04 10:41:21
20546.01416,470.922,2014-04-01 04:39:20
18777.48514,442.766,2014-04-04 10:06:18
15473.68677,481.164,2014-04-02 03:47:38
38865.73537,432.425,2014-04-03 10:55:21
35368.54321,463.484,2014-03-31 12:58:08
37218.29532,444.001,2014-04-03 17:16:28
26457.87213,467.0,2014-04-01 01:39:06
17139.56783,450.0,2014-04-04 11:11:24
37628.84162,457.046,2014-03-31 07:52:45
15788.54454,485.5,2014-04-02 02:17:32
33524.08366,433.0,2014-04-02 20:38:59
16408.81359,484.543,2014-04-01 15:50:08
