volume,price,datetime
24925.975,390.0,2014-04-10 18:48:49
9136.40347,458.639,2014-04-07 10:52:36
2582.7291,427.0,2014-05-04 20:34:12
7264.82245,434.5,2014-04-28 18:35:08
28627.24631,505.268,2014-04-15 22:24:58
18942.39628,419.36,2014-04-12 19:59:09
22526.93829,446.499,2014-04-03 21:08:30
7155.2245,439.96,2014-04-30 20:36:18
5668.33453,495.0,2014-04-21 01:15:29
5989.01305,480.648,2014-04-22 20:46:25
2829.12301,439.693,2014-05-11 09:11:38
2809.63548,445.133,2014-04-27 09:22:13
6108.07031,448.665,2014-05-02 01:39:40
5358.17906,448.408,2014-04-09 07:23:05
8616.89167,464.5,2014-04-06 07:02:44
15182.45347,478.381,2014-04-02 06:07:46
24403.83218,419.98,2014-04-12 15:28:48
10669.95136,500.71,2014-04-20 05:33:57
30083.60151,467.0,2014-03-31 17:08:26
27421.76004,500.45,2014-04-16 19:11:28
7662.20618,427.35,2014-04-28 09:34:32
9258.66869,460.148,2014-04-18 13:35:40
6995.18955,432.9,2014-05-08 11:29:06
2778.15426,427.0,2014-05-05 11:20:52
37718.28009,357.477,2014-04-10 23:19:44
16664.6022,434.0,2014-04-04 13:41:48
8375.75061,434.18,2014-05-07 17:22:30
7338.89073,418.004,2014-04-28 08:29:25
3731.54443,475.97,2014-04-23 16:48:58
7323.00308,439.01,2014-04-30 16:45:57
16316.90903,411.301,2014-04-13 12:22:26
9210.83499,464.001,2014-04-06 02:47:14
4170.05864,440.101,2014-05-09 21:29:47
7240.23223,448.4,2014-04-08 23:06:43
18693.45163,451.412,2014-04-25 20:24:33
25963.14823,520.0,2014-04-17 03:57:09
5719.93674,421.99,2014-04-28 03:49:06
44716.19775,433.0,2014-04-12 02:37:48
12457.46616,480.0,2014-04-01 07:14:32
5102.85886,435.0,2014-05-02 21:02:58
11329.85034,483.0,2014-04-19 07:46:58
2790.75125,441.913,2014-05-11 02:49:36
18764.44256,449.746,2014-04-25 19:59:30
26541.96826,390.0,2014-04-10 19:03:51
27357.58641,495.86,2014-04-15 18:49:44
11010.05768,444.28,2014-04-07 16:03:06
5734.1648,422.886,2014-05-06 20:01:48
21067.33217,404.89,2014-04-13 20:13:09
6955.2904,429.999,2014-05-08 12:24:10
4627.97077,481.549,2014-04-24 15:31:04
6284.53675,447.974,2014-05-01 21:29:14
17297.56023,443.999,2014-04-04 15:01:58
3331.03342,427.985,2014-05-04 17:54:01
12955.75459,446.5,2014-04-26 04:55:14
6008.22331,422.13,2014-05-06 22:48:17
9474.34482,439.0,2014-04-10 01:37:31
4115.43601,439.99,2014-05-10 14:12:59
13851.88642,442.5,2014-04-08 00:34:02
7265.6816,438.0,2014-04-30 15:05:48
2985.06715,431.69,2014-05-03 04:39:15
9714.15111,490.5,2014-04-19 17:48:08
13458.02075,482.9,2014-04-02 07:22:53
26799.96057,412.1,2014-04-14 00:54:00
8655.266,435.0,2014-05-08 07:13:46
36933.63089,442.5,2014-04-03 16:16:24
2740.41809,424.999,2014-05-05 20:17:55
9728.7577,473.0,2014-04-18 23:41:26
3584.66999,428.004,2014-05-11 17:07:13
25835.57958,523.0,2014-04-17 05:17:24
4848.62954,450.55,2014-04-26 21:21:22
43107.88645,416.588,2014-04-12 00:12:37
23730.70329,459.941,2014-03-31 22:23:52
6203.8713,443.858,2014-05-01 20:19:08
9308.24916,454.36,2014-04-05 20:46:32
2200.69344,427.0,2014-05-04 21:29:15
37451.63758,454.269,2014-03-31 11:18:01
4139.30058,448.576,2014-04-27 00:46:38
27546.40112,495.946,2014-04-15 18:34:43
3477.6313,429.1,2014-05-04 09:48:29
11007.73361,450.0,2014-04-08 06:19:36
39508.14953,356.511,2014-04-10 23:49:45
5363.14538,435.5,2014-04-30 09:50:21
5958.42146,501.7,2014-04-21 06:10:51
14306.57039,448.0,2014-04-04 16:42:09
8586.80139,432.989,2014-05-07 22:37:51
8016.26079,428.999,2014-04-28 13:54:48
4208.28676,443.15,2014-05-10 07:01:42
31820.29699,432.958,2014-04-02 23:04:11
6407.58964,430.0,2014-04-29 02:46:13
6448.81722,430.0,2014-05-08 13:14:13
11247.11472,499.9,2014-04-20 03:53:50
4372.7954,479.97,2014-04-24 13:50:56
20612.93466,418.383,2014-04-12 18:24:01
15113.70606,480.07,2014-04-02 04:57:42
2863.33005,447.499,2014-04-27 10:07:16
26661.67618,520.956,2014-04-17 01:31:55
2835.78986,425.1,2014-05-05 09:15:44
5376.42561,448.0,2014-04-09 07:33:22
5927.35838,486.0,2014-04-21 16:26:49
8488.82914,459.854,2014-04-06 17:49:23
7350.37783,440.47,2014-04-30 18:36:04
29005.24227,512.2,2014-04-16 11:30:53
3732.10493,431.9,2014-05-11 19:02:47
50012.62475,390.0,2014-04-11 09:56:26
8453.30902,433.49,2014-05-07 20:02:39
4479.88899,435.366,2014-04-27 20:33:27
9848.79864,467.0,2014-04-18 18:36:03
26341.62162,412.998,2014-04-14 00:13:57
2385.08148,427.0,2014-05-05 06:25:33
11214.71585,452.985,2014-04-05 10:59:09
6334.85948,491.1,2014-04-21 15:21:32
8556.2916,432.5,2014-05-07 18:47:35
7900.22659,421.36,2014-04-28 12:09:41
16672.43831,484.3,2014-04-01 15:30:07
3927.04646,438.35,2014-05-09 16:17:56
15427.89616,405.676,2014-04-13 14:52:44
38339.08576,427.973,2014-04-03 14:45:46
5612.87043,491.49,2014-04-20 15:39:48
6067.72671,482.15,2014-04-22 19:36:09
3439.10263,426.522,2014-05-04 11:28:35
8504.47536,462.0,2014-04-06 17:54:23
6015.11293,446.55,2014-05-02 02:09:46
5444.78155,424.0,2014-05-06 13:16:04
10733.53064,439.89,2014-04-09 17:04:04
10059.46786,474.628,2014-04-18 22:46:22
2632.66666,437.502,2014-05-11 12:26:53
2744.89537,429.65,2014-05-03 08:54:33
28659.23878,498.996,2014-04-16 12:30:58
6304.72671,431.11,2014-04-29 09:36:44
8282.02869,428.066,2014-04-28 14:59:52
32733.04476,467.158,2014-03-31 15:48:21
3752.50292,480.0,2014-04-23 22:04:23
2897.38995,447.66,2014-04-27 11:52:23
15407.47093,408.207,2014-04-13 14:47:45
6300.31967,432.0,2014-05-08 15:19:24
5647.88893,451.29,2014-05-01 19:24:02
19051.77353,425.102,2014-04-02 17:28:37
10389.61892,441.0,2014-04-09 18:49:13
3966.35023,477.674,2014-04-24 12:40:51
8468.76755,460.0,2014-04-06 19:54:37
2862.65918,438.064,2014-05-11 09:51:41
21610.57055,498.992,2014-04-17 09:03:14
6224.06861,440.73,2014-04-29 15:27:10
3764.83141,432.0,2014-05-04 03:32:47
16652.28519,480.002,2014-04-01 20:51:59
4214.29159,441.671,2014-05-10 07:26:44
49830.94448,388.74,2014-04-11 08:41:20
9543.48879,465.0,2014-04-19 02:16:36
3822.38437,480.58,2014-04-23 21:04:19
5575.95192,426.168,2014-04-28 01:53:52
10504.21148,466.0,2014-04-06 00:12:01
5261.63352,448.482,2014-04-09 09:43:31
6766.63434,436.41,2014-05-02 10:56:43
5963.32604,478.087,2014-04-22 22:06:37
21899.32299,445.275,2014-04-03 23:03:46
2545.78183,428.234,2014-05-03 12:49:49
6167.28026,500.293,2014-04-21 01:35:30
18909.89901,395.209,2014-04-13 17:17:56
10199.04782,455.919,2014-04-07 11:52:43
29251.48663,515.0,2014-04-15 22:50:02
5751.71764,481.975,2014-04-21 18:57:30
6855.31452,429.441,2014-05-07 15:17:17
11824.13259,447.0,2014-04-04 20:27:38
3711.62541,478.0,2014-04-23 11:38:34
18829.88208,440.4,2014-04-26 02:20:02
23546.52668,408.572,2014-04-14 01:59:04
9821.11831,463.0,2014-04-18 18:16:01
4382.24382,482.0,2014-04-24 18:01:15
51303.03637,411.884,2014-04-11 21:57:26
27995.14468,459.66,2014-03-31 20:23:43
5536.65222,444.21,2014-04-09 12:03:42
8569.01319,454.449,2014-04-06 12:13:14
3971.02668,431.503,2014-05-04 00:52:15
5475.19707,423.798,2014-04-28 01:08:47
2573.47436,434.35,2014-05-11 15:02:04
36573.50566,430.0,2014-04-12 05:12:58
20800.05901,488.277,2014-04-17 19:49:17
5544.87421,435.939,2014-04-30 08:50:16
18862.21972,477.396,2014-04-01 23:37:20
10662.12871,498.0,2014-04-20 05:08:55
4425.69396,443.999,2014-05-10 11:02:43
6172.92173,442.5,2014-04-26 13:00:47
9756.81179,452.412,2014-04-05 13:54:27
16464.5524,482.249,2014-04-01 14:35:04
45378.47909,414.36,2014-04-11 23:17:32
11057.89551,450.88,2014-04-08 05:54:34
11206.78677,482.887,2014-04-19 07:31:57
26477.33725,498.992,2014-04-15 20:49:51
4465.02459,433.002,2014-04-27 21:18:30
2668.27267,443.111,2014-05-11 02:24:32
8552.12479,433.521,2014-05-07 19:02:36
3537.80546,430.003,2014-05-04 10:18:31
14025.90446,447.6,2014-04-07 21:28:43
11912.53558,425.01,2014-04-10 04:02:44
5728.881,497.324,2014-04-21 01:25:30
3290.36854,448.49,2014-04-27 02:41:47
5896.27173,480.498,2014-04-22 21:31:33
4169.13364,426.726,2014-05-06 06:50:32
22664.75444,421.999,2014-04-12 17:53:58
10686.71464,449.797,2014-04-05 12:29:18
4728.26359,421.996,2014-05-06 08:00:37
28335.06566,511.019,2014-04-16 14:56:09
2818.618,445.0,2014-04-27 09:32:14
49620.84755,391.988,2014-04-11 09:36:24
34201.07775,462.014,2014-03-31 14:08:14
5964.38489,446.001,2014-05-02 02:34:52
9860.67632,468.0,2014-04-18 19:16:07
4177.86673,441.68,2014-05-10 07:11:43
13565.82879,412.501,2014-04-10 04:47:47
7282.37783,438.509,2014-04-30 15:25:49
8496.65672,460.551,2014-04-06 19:24:33
2562.30035,427.298,2014-05-05 12:35:57
11604.53444,484.0,2014-04-02 12:38:15
15562.51206,420.001,2014-04-13 03:34:44
8176.66559,436.879,2014-05-07 17:02:27
26217.85274,441.5,2014-04-03 19:43:18
21547.59208,489.0,2014-04-17 15:53:59
3783.83116,433.5,2014-05-04 03:12:45
15727.56322,441.001,2014-04-25 11:23:32
2839.89181,425.79,2014-05-05 18:16:23
5376.26055,437.786,2014-04-09 14:03:51
4221.42443,444.0,2014-05-09 18:29:02
8395.4433,461.98,2014-04-06 21:51:01
6796.84615,436.785,2014-05-02 09:51:37
9487.98646,460.005,2014-04-19 05:31:49
16933.79234,490.99,2014-04-01 11:44:50
12925.76879,421.689,2014-04-13 08:21:51
21897.76442,475.0,2014-04-17 10:38:33
2440.56376,427.308,2014-05-05 02:34:58
2465.36061,441.5,2014-05-10 20:48:34
5337.2396,420.449,2014-05-06 11:50:55
30326.27861,519.799,2014-04-15 23:45:06
12676.59357,446.5,2014-04-26 05:15:14
2901.63419,435.2,2014-05-11 10:21:43
39311.40347,351.401,2014-04-10 23:44:47
11838.35923,450.0,2014-04-05 02:13:18
5514.07758,491.168,2014-04-20 23:40:22
3777.34102,431.557,2014-05-04 03:17:46
3944.58805,477.674,2014-04-24 12:50:53
11486.15347,486.49,2014-04-02 12:23:12
10788.75999,497.914,2014-04-20 02:18:45
7386.31553,434.241,2014-04-28 20:25:13
8350.6367,434.473,2014-05-08 03:43:32
24382.40094,516.118,2014-04-17 07:07:58
2680.43911,423.1,2014-05-05 22:13:22
24713.47396,416.9,2014-04-12 14:38:44
8492.83627,457.928,2014-04-06 14:48:28
2621.05655,442.22,2014-05-11 01:28:57
5116.44752,438.5,2014-04-09 13:33:49
3868.20542,430.35,2014-05-11 22:28:40
11697.08917,446.999,2014-04-04 21:22:47
6284.68942,449.331,2014-05-01 21:59:16
20678.10595,405.627,2014-04-13 19:23:06
2648.9854,438.299,2014-05-11 12:41:54
6485.43914,429.4,2014-04-29 02:01:04
18418.61897,435.3,2014-04-26 01:14:57
4383.96598,440.001,2014-05-09 19:09:04
23206.95783,392.0,2014-04-10 18:28:50
29739.10031,520.111,2014-04-15 23:15:04
14259.70978,445.181,2014-04-08 00:09:00
36632.08181,461.0,2014-03-31 12:53:08
20800.99625,487.561,2014-04-17 19:44:17
24534.80986,423.73,2014-04-12 16:03:51
6284.27949,482.0,2014-04-22 18:11:02
6493.527,485.71,2014-04-20 18:55:01
11839.01462,425.0,2014-04-10 03:57:44
5663.08213,422.7,2014-05-06 19:46:42
8480.94787,460.72,2014-04-06 20:04:38
2767.51218,443.999,2014-05-11 05:36:17
9574.14669,443.63,2014-04-26 09:40:32
3958.98056,439.999,2014-05-09 17:08:56
5101.55513,436.7,2014-05-02 20:47:31
8743.14401,466.0,2014-04-06 03:02:15
9534.23903,465.2,2014-04-19 02:06:36
16660.74891,486.785,2014-04-01 17:46:44
8261.54401,429.65,2014-05-08 02:38:23
5380.81788,422.0,2014-05-06 15:01:19
25877.05485,517.698,2014-04-17 04:42:23
3528.77302,430.0,2014-05-04 05:53:00
49188.17225,390.927,2014-04-11 08:51:20
5104.51613,483.55,2014-04-20 22:25:17
6211.08995,474.003,2014-04-23 00:16:54
3612.6054,426.624,2014-05-04 14:48:47
37255.92709,429.0,2014-04-03 15:00:49
15162.91474,478.95,2014-04-02 05:57:47
17354.92102,445.777,2014-04-25 15:54:10
6487.04867,427.0,2014-05-07 13:56:35
9707.06552,437.04,2014-04-09 23:37:21
5947.20768,437.052,2014-04-29 08:21:39
9266.33127,452.216,2014-04-05 14:40:55
3325.99585,422.53,2014-05-03 19:45:18
3689.62231,476.989,2014-04-23 14:53:49
23428.13162,456.639,2014-03-31 22:38:54
32748.43618,367.0,2014-04-10 22:19:39
31358.84474,535.167,2014-04-16 07:35:38
6256.4683,448.536,2014-05-02 00:19:29
4015.38744,424.493,2014-05-06 06:35:32
3683.41421,430.174,2014-05-04 04:22:52
15056.80441,419.618,2014-04-13 01:24:34
6722.40398,486.0,2014-04-20 17:44:56
11704.96414,447.99,2014-04-04 23:02:58
11245.77694,458.65,2014-04-07 05:57:00
42497.31397,362.955,2014-04-11 01:09:53
28743.49576,493.0,2014-04-15 14:34:22
4020.78104,429.106,2014-05-03 22:42:08
2615.34544,426.999,2014-05-04 20:19:11
3127.42723,434.774,2014-05-09 13:17:43
5514.48125,449.899,2014-04-09 00:56:51
10167.4406,486.078,2014-04-19 12:47:18
6744.61338,436.001,2014-05-02 08:56:33
20787.53542,489.0,2014-04-17 19:19:15
11522.38837,453.9,2014-04-07 02:46:30
25182.91626,411.6,2014-04-14 01:24:02
6257.98008,447.194,2014-05-02 00:09:29
4450.12772,431.276,2014-04-27 21:08:30
3102.96967,449.009,2014-04-27 04:46:55
7975.39398,491.997,2014-04-20 08:44:15
28261.15267,431.852,2014-04-14 04:59:20
11780.2925,478.326,2014-04-02 12:43:15
18549.08268,449.225,2014-04-25 21:54:43
53963.60064,417.994,2014-04-11 16:11:57
4274.67338,440.0,2014-05-09 20:24:39
11195.54285,453.101,2014-04-08 06:49:39
2662.14217,423.99,2014-05-05 15:11:10
28025.07883,457.5,2014-03-31 20:08:42
6383.23418,440.0,2014-04-29 13:32:02
27042.21641,524.0,2014-04-16 21:51:38
20885.96731,402.01,2014-04-13 19:53:08
7158.85886,440.169,2014-04-30 21:21:25
11705.0117,446.5,2014-04-04 23:53:06
6345.69655,490.01,2014-04-21 14:51:30
3135.98883,434.483,2014-05-09 13:02:40
3704.84253,476.0,2014-04-23 16:28:56
3667.96991,432.95,2014-05-12 01:08:54
28416.55066,493.002,2014-04-15 18:14:41
5942.63726,415.25,2014-04-28 04:14:08
5747.63692,434.754,2014-05-02 18:42:20
9730.55584,437.592,2014-04-09 22:57:16
11230.97916,458.743,2014-04-07 06:12:04
6778.78067,483.0,2014-04-22 14:20:01
17456.39652,447.009,2014-04-25 16:44:19
16148.55888,404.89,2014-04-13 15:02:46
6554.4842,486.91,2014-04-20 18:45:01
16411.6447,490.4,2014-04-01 16:10:10
21267.12855,490.0,2014-04-17 12:53:45
6079.67114,425.122,2014-04-29 04:21:23
5308.10009,445.32,2014-05-01 16:03:47
9448.27133,463.999,2014-04-19 06:06:52
5407.29547,423.511,2014-05-06 12:41:01
53130.70918,411.35,2014-04-11 19:57:19
11967.92258,448.997,2014-04-05 09:59:03
6889.93488,430.555,2014-05-08 12:44:11
7391.47624,432.341,2014-04-28 21:55:25
7287.30754,439.996,2014-04-30 16:40:56
34367.90827,443.501,2014-04-14 08:25:33
7617.60723,458.424,2014-04-06 23:31:11
3630.71634,440.1,2014-05-10 14:58:02
10248.39377,439.001,2014-04-09 19:55:54
7595.59575,444.993,2014-04-26 12:00:43
21347.0686,486.0,2014-04-17 16:44:03
7503.45244,427.001,2014-04-28 23:50:35
4008.69652,440.0,2014-05-09 17:23:57
21469.8031,418.33,2014-04-12 18:09:00
